dataset_id,fid,category,data_type,is_measured,is_deprecated,fillin_func_id,window_size_in_hours,derive_func_id,derive_func_input,description,version,unit,function_arguments
1001,pancreatitis_chronic_diag,S,Boolean,yes,no,,,,,Diagnoses,1,no unit,
1001,oxacillin_dose,T,JSON,yes,no,,3,,,Medication,1,mg,
1001,sirs_intp,TWF,Boolean,no,no,,,sirs_intp_update,sirs_raw,it should not be sparse,1,no unit,
1001,bacterial_culture,T,String,yes,no,,,,,Procedure,1,,
1001,minutes_since_any_antibiotics,TWF,Integer,no,no,,,minutes_since_any_antibiotics_update,any_antibiotics,feature,1,min,
1001,acute_kidney_failure_inhosp,T,String,yes,no,,,,,"Diagnoses, t if patient diagnosed with acute kidney failure during hospital stay",1,,
1001,met_carcinoma_diag,S,Boolean,yes,no,,,,,Diagnoses,1,no unit,
1001,fluids_intake,T,Real,yes,no,,,,,all fluids intake,1,ml,
1001,any_inotrope,T,Boolean,no,no,,,any_inotrope_update,"dobutamine_dose, milrinone_dose",any antibiotic was given to the patient,1,no unit,
1001,peritonitis_approx,T,String,yes,no,,,,,,,,
1001,urosepsis_approx,T,String,yes,no,,,,,,,,
1001,piperacillin_tazobac_dose,T,JSON,yes,no,,3,,,Medication,1,mg,
1001,aids_diag,S,Boolean,yes,no,,,,,Diagnoses,1,no unit,
1001,urine_output,T,Real,yes,no,,,,,Phyiologic,1,ml,
1001,carvedilol_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,sepsis_note,S,Boolean,yes,no,,,,,Label,1,no unit,
1001,heart_failure_diag,S,Boolean,yes,no,,,,,Diagnoses,1,no unit,
1001,lidocaine_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,fluids_intake_3hr,TWF,Real,no,no,,,fluids_intake_3hr,fluids_intake,,1,ml,
1001,warfarin_dose,T,JSON,yes,no,,,,,Medication,1,,
1001,line_sepsis_approx,T,String,yes,no,,,,,,,,
1001,discharge,T,JSON,yes,no,,,,,includes discharge department and disposition,1,no unit,
1001,catheter,T,Boolean,yes,no,,,,,Need to know when is inserted and when removed,1,,
1001,sirs_temperature_oor,TWF,Boolean,no,no,,,sirs_temperature_oor_update,temperature,it should not be sparse,1,no unit,
1001,cellulitis_approx,T,String,yes,no,,,,,,,,
1001,sotalol_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,sirs_resp_oor,TWF,Boolean,no,no,,,sirs_resp_oor_update,resp_rate,"vital signs based,  it should not be sparse",1,no unit,
1001,immuno_comp_hist,S,Boolean,yes,no,,,,,History,1,no unit,
1001,renal_insufficiency_hist,S,Boolean,yes,no,,,,,history,1,no unit,
1001,infections_angus_hist,S,Boolean,yes,no,,,,,History,1,no unit,
1001,age,S,Real,yes,no,,,,,Demographic,1,year,
1001,hem_malig_diag,S,Boolean,yes,no,,,,,Diagnoses,1,no unit,
1001,care_unit,T,String,yes,no,,,,,Department,1,no unit,
1001,septic_shock,TWF,Integer,no,no,,,septic_shock_update,"severe_sepsis,  hypotension_intp, lactate, fluid_resuscitation, vasopressor_resuscitation","mix of lab, vital signs, and history",1,no unit,
1001,ards,T,Boolean,no,no,,,ards_update,"ards_inhosp, pao2_to_fio2, vent",Diagnoses,1,,
1001,immunodeficiency_hist,S,Boolean,yes,no,,,,,History,1,no unit,
1001,emphysema_hist,S,Boolean,yes,no,,,,,History,1,no unit,
1001,penicillin_g_dose,T,JSON,yes,no,,3,,,Medication,1,Million Units,
1001,lactate,TWF,Real,yes,no,last_value_in_window,28,,,Lab,1,mmol/L,
1001,minutes_since_any_organ_fail,TWF,Integer,no,no,,,minutes_since_organ_fail_update,any_organ_failure,"lab-based feature,  it should not be sparse",1,min,
1001,immuno_comp_diag,S,Boolean,yes,no,,,,,Diagnoses,1,no unit,
1001,phenytoin_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,hospital,S,String,yes,no,,,,,Demographic,1,hospital name,
1001,admittime,S,String,yes,no,,,,,Demographic,1,timestamp time of admit time,
1001,cms_antibiotics,T,Real,yes,no,,,,,cms anti-biotics as used for the online sepsis bundle criteria calculation,1,mg,
1001,crystalloid_fluid,T,Real,yes,no,,,,,crystaloid fluid as used for the online sepsis bundle criteria,1,mg,
1001,vasopressin_dose_order,T,String,yes,no,,,,,used in the online sepsis bundle criteria,1,mg,
1001,erythromycin_dose_order,T,String,yes,no,,,,,used in the online sepsis bundle criteria,1,mg,
1001,bands,T,Real,yes,no,,,,,bands as used in the online sepsis bundle criteria calculation,1,%,
1001,lactate_order,T,String,yes,no,,,,,lactate order as uses for the online sepsis bundle critieria calculation,1,order state,
1001,blood_culture_order,T,String,yes,no,,,,,blood culture order as used for the online sepsis bundle criteria calculation,1,order state,
1001,blood_culture,T,String,yes,no,,,,,blood culture lab result as used for the online sepsis bundle criteria calculation,1,order state,
1001,cbc_order,T,String,yes,no,,,,,complete blood count order,1,no unit,
1001,metabolic_panel_order,T,String,yes,no,,,,,basic or comprehensive metabolic panel order,1,no unit,
1001,bipap,T,Boolean,yes,no,,,,,Order Procedure,1,,
1001,cpap,T,Boolean,yes,no,,,,,Order Procedure,1,,
1001,note,N,String,yes,no,,,,,provider notes,1,no unit,
1001,adt_arrival_time,S,String,yes,no,,,,,Demographic,1,timestamp time of arrival time,
1001,hosp_admsn_time,S,String,yes,no,,,,,Demographic,1,timestamp time of hosptial admission,
1001,dialysis_ihd,T,JSON,yes,no,,,,,,1,,
1001,dialysis_access,T,JSON,yes,no,,,,,,1,,
1001,dialysis_output,T,JSON,yes,no,,,,,,1,,
1001,intubation_lda,T,JSON,yes,no,,,,,,1,,
1001,dialysis_crrt,T,JSON,yes,no,,,,,,1,,
1001,dialysis_crrt_ultrafiltration,T,JSON,yes,no,,,,,,1,,
1001,dialysis_crrt_initial_blood_flow_rate,T,JSON,yes,no,,,,,,1,,
1001,dialysis_crrt_titrate_blood_flow_rate,T,JSON,yes,no,,,,,,1,,
1001,dialysis_pd,T,JSON,yes,no,,,,,Peritoneal dialysis,1,,
1001,unmeasured_urine_output,T,Real,yes,no,,,,,Phyiologic,1,ml,
1001,sepsis_diag,S,Boolean,yes,no,,,,,Diagnoses,1,no unit,
1001,septic_shock_diag,S,Boolean,yes,no,,,,,Diagnoses,1,no unit,
1001,sepsis_hist,S,Boolean,yes,no,,,,,Medical history,1,no unit,
1001,septic_shock_hist,S,Boolean,yes,no,,,,,Medical history,1,no unit,
1001,sepsis_prob,S,Boolean,yes,no,,,,,Problem list,1,no unit,
1001,septic_shock_prob,S,Boolean,yes,no,,,,,Problem list,1,no unit,
1001,bnp,T,Real,yes,no,,,,,Brain natriuretic peptide,1,pg/mL,
1001,labetalol,T,Real,yes,no,,,,,specific type of beta-blocker,1,ml,
1001,height,T,Real,yes,no,,,,,Height of the patient,1,cm,
1001,bmi,T,Real,yes,no,,,,,BMI straight from clarity,1,,
1001,acute_heart_failure_icd9_diag,S,Boolean,yes,no,,,,,ICD9 part of acute heart failure as defined for cardiogenic shock study,1,,
1001,acute_heart_failure_icd9_hist,S,Boolean,yes,no,,,,,ICD9 part of acute heart failure as defined for cardiogenic shock study,1,,
1001,acute_heart_failure_icd9_prob,S,Boolean,yes,no,,,,,ICD9 part of acute heart failure as defined for cardiogenic shock study,1,,
1001,isosorbide_dinitrate_dose,T,JSON,yes,no,,,,,,1,mg,
1001,losartan_dose,T,JSON,yes,no,,,,,,1,mg,
1001,valsartan_dose,T,JSON,yes,no,,,,,,1,mg,
1001,sacubitril_valsartan_dose,T,JSON,yes,no,,,,,,1,mg,
1001,furosemide_IV_dose,T,JSON,yes,no,,,,,,1,mg,
1001,major_blood_loss,T,Boolean,no,no,,,calculate_major_blood_loss,"hemoglobin_change, hemoglobin_minutes_since_measurement, transfuse_rbc",,1,,"{""derive"":{""num_doses"":""2"",""lookback_hours"":""24"",""min_hemoglobin_loss"":""3""}}"
1001,furosemide_IV_num_admin,T,Integer,no,no,,,calc_num_administrations,furosemide_IV_dose,,1,,"{""derive"":{""lookback_hours"":""48""}}"
1001,mech_cardiac_support_device,T,Boolean,yes,no,,,,,Collection of order procedures to deduce whether a patient has been placed on a mechincal cardiac support device,1,,
1001,mech_cardiac_support_device_surgery,T,JSON,yes,no,,,,,json version of if the patient is on mechanical support devices based on the surgery table,1,,
1001,acute_heart_failure,S,Boolean,no,no,,,calc_acute_heart_failure,"acute_heart_failure_icd9_diag, acute_heart_failure_icd9_prob, furosemide_IV_num_admin, bumetanide_IV_num_admin, hosp_admit",Label value for whether a patient experienced acute heart failure,1,,
1001,cardiogenic_shock,T,Boolean,no,no,,,calc_cardiogenic_shock,"sbpm,any_inotrope,acute_heart_failure,mech_cardiac_support_device",Label value for whether a patient experienced cardiogenic shock,1,,"{""derive"":{""lookback_hours"":""168""}}"
1001,lactulose_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,protamine_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,phytonadione_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,flumazenil_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,metoprolol_IV_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,nitroglycerin_IV_dose,T,JSON,yes,no,,,,,Medication,1,mcg/min,
1001,nitroglycerin_sub_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,aspirin_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,lorazepam_IM_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,phenobarbital_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,diazepam_IM_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,tsh,T,Real,yes,no,,,,,Physiologic,1,u[IU]/mL,
1001,lymph_abs,T,Real,yes,no,,,,,Absolute Lympocyte count,1,K/cu mm,
1001,albumin,T,Real,yes,no,,,,,Physiologic,1,g/dL,
1001,cortisol,T,Real,yes,no,,,,,Phyiologic,1,ug/dL,
1001,mchc,T,Real,yes,no,,,,,Phyiologic,1,g/dL,
1001,buprenorphine-naloxone_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,naloxone_injection_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,eeg_proc,T,JSON,yes,no,,,,,Procedure,1,,
1001,arterial_blood_gas_proc,T,JSON,yes,no,,,,,,1,,
1001,troponin_proc,T,JSON,yes,no,,,,,,1,,
1001,telemetry_proc,T,JSON,yes,no,,,,,,1,,
1001,glucose,T,Real,yes,no,,,,,Quantitative blood glucose measurements,1, mg/dL ,
1001,e_gfr,T,Real,yes,no,,,,,estimated glomerular filtration rate ,1,mL/min/1.73 sqm,
1001,systemic_steroids_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,rifaximin_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,sodium_bicarbonate_infu_dose,T,JSON,yes,no,,,,,Medication,1,mEq,
1001,sodium_bicarbonate_injec_dose,T,JSON,yes,no,,,,,Medication,1,mL/hr,
1001,code_doc_note,T,JSON,no,no,,,code_doc_note_update,"hosp_admsn_time, discharge",Value to indicate if a patient had a Code documentation note,1,,
1001,bumetanide_IV_num_admin,T,Integer,no,no,,,calc_num_administrations,bumetanide_IV_dose,,1,,"{""derive"":{""lookback_hours"":""48""}}"
1001,bumetanide_IV_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,hosp_admit,S,Boolean,no,no,,,hosp_admit_update,discharge,Label indicating whether a patient was actually admitted into the hospital or released straight from emergency,1,,
1001,troponin_i,T,Real,yes,no,last_value_in_window,28,,,Physiologic,1,ng/mL,
1001,troponin_t,T,Real,yes,no,last_value_in_window,28,,,Physiologic,1,ng/mL,
1001,o2_flow_rate,T,Real,yes,no,,,,,Oxygen Flow Rate for patients with Oxygen Supplementation,1,L/min,
1001,lvef,T,JSON,yes,no,,,,,Left Ventricular Ejection Fraction,1,%,
1001,rvf,T,JSON,yes,no,,,,,Right Ventricular Function,1,%,
1001,isosorbide_mononitrate_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,chlorothiazide_IV_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,metolazone_oral_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,captopril_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,aztreonam_dose_order,T,JSON,yes,no,,,,,Medication Order,1,TBD,
1001,epinephrine_dose_order,T,String,yes,no,,3,,,Medication Order,1,mcg/min,
1001,heparin_dose_order,T,String,yes,no,,,,,Medication Orders,1,,
1001,patient_class,S,String,yes,no,,,,,patient class,1,no unit,
1001,propofol_dose_order,T,String,yes,no,,,,,Medication Orders,1,,
1001,warfarin_dose_order,T,String,yes,no,,,,,Medication Orders,1,,
1001,acetylcysteine_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,metformin_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,amlodipine_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,nicardipine_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,nifedipine_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,atorvastatin_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,simvastatin_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,rosuvastatin_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,pravastatin_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,vytorin_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,ezetimibe_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,octreotide_dose,T,JSON,yes,no,,,,,Medication,1,mcg,
1001,chlorothiazide_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,hydrochlorothiazide_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,aliskiren_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,indapamide_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,acetazolamide_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,bumetanide_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,triamterene_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,spironolactone_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,mannitol_dose,T,JSON,yes,no,,,,,Medication,1,g,
1001,calcium_gluconate_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,sodium_polystyrene_dose,T,JSON,yes,no,,,,,Medication,1,g,
1001,sevelamer_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,lanthanum_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,acyclovir_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,amphotericin_b_fungizone_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,amphotericin_b_ambisome_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,gadopentetate_dimeglumine_dose,T,JSON,yes,no,,,,,Medication,1,mL,
1001,ifosfamide_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,ioversol_dose,T,JSON,yes,no,,,,,Medication,1,mL,
1001,candesartan_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,irbesartan_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,telmisartan_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,zonisamide_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,ketorolac_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,lithium_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,mesalamine_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,methotrexate_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,tacrolimus_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,topiramate_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,valacyclovir_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,valganciclovir_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,cisplatin_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,colistimethate_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,cyclosporine_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,dapsone_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,ganciclovir_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,sulfasalazine_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,allopurinol_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,carboplatin_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,cefotaxime_dose,T,JSON,yes,no,,,,,Medication,1,mg,
1001,vancomycin_trough,T,Real,yes,no,,,,,Lab,1,mcg/mL,
